dataset,instance,n,m,file
mejor-caso-bt,BT-MC-2860,2860,1000,instances/mejor-caso-bt/BT-MC-2860.txt
mejor-caso-bt,BT-MC-2870,2870,1000,instances/mejor-caso-bt/BT-MC-2870.txt
mejor-caso-bt,BT-MC-2880,2880,1000,instances/mejor-caso-bt/BT-MC-2880.txt
mejor-caso-bt,BT-MC-2890,2890,1000,instances/mejor-caso-bt/BT-MC-2890.txt
mejor-caso-bt,BT-MC-2900,2900,1000,instances/mejor-caso-bt/BT-MC-2900.txt
mejor-caso-bt,BT-MC-2910,2910,1000,instances/mejor-caso-bt/BT-MC-2910.txt
mejor-caso-bt,BT-MC-2920,2920,1000,instances/mejor-caso-bt/BT-MC-2920.txt
mejor-caso-bt,BT-MC-2930,2930,1000,instances/mejor-caso-bt/BT-MC-2930.txt
mejor-caso-bt,BT-MC-2940,2940,1000,instances/mejor-caso-bt/BT-MC-2940.txt
mejor-caso-bt,BT-MC-2950,2950,1000,instances/mejor-caso-bt/BT-MC-2950.txt
mejor-caso-bt,BT-MC-2960,2960,1000,instances/mejor-caso-bt/BT-MC-2960.txt
mejor-caso-bt,BT-MC-2970,2970,1000,instances/mejor-caso-bt/BT-MC-2970.txt
mejor-caso-bt,BT-MC-2980,2980,1000,instances/mejor-caso-bt/BT-MC-2980.txt
mejor-caso-bt,BT-MC-2990,2990,1000,instances/mejor-caso-bt/BT-MC-2990.txt
mejor-caso-bt,BT-MC-3000,3000,1000,instances/mejor-caso-bt/BT-MC-3000.txt
mejor-caso-bt,BT-MC-3010,3010,1000,instances/mejor-caso-bt/BT-MC-3010.txt
mejor-caso-bt,BT-MC-3020,3020,1000,instances/mejor-caso-bt/BT-MC-3020.txt
mejor-caso-bt,BT-MC-3030,3030,1000,instances/mejor-caso-bt/BT-MC-3030.txt
mejor-caso-bt,BT-MC-3040,3040,1000,instances/mejor-caso-bt/BT-MC-3040.txt
mejor-caso-bt,BT-MC-3050,3050,1000,instances/mejor-caso-bt/BT-MC-3050.txt
mejor-caso-bt,BT-MC-3060,3060,1000,instances/mejor-caso-bt/BT-MC-3060.txt
mejor-caso-bt,BT-MC-3070,3070,1000,instances/mejor-caso-bt/BT-MC-3070.txt
mejor-caso-bt,BT-MC-3080,3080,1000,instances/mejor-caso-bt/BT-MC-3080.txt
mejor-caso-bt,BT-MC-3090,3090,1000,instances/mejor-caso-bt/BT-MC-3090.txt
mejor-caso-bt,BT-MC-3100,3100,1000,instances/mejor-caso-bt/BT-MC-3100.txt
mejor-caso-bt,BT-MC-3110,3110,1000,instances/mejor-caso-bt/BT-MC-3110.txt
mejor-caso-bt,BT-MC-3120,3120,1000,instances/mejor-caso-bt/BT-MC-3120.txt
mejor-caso-bt,BT-MC-3130,3130,1000,instances/mejor-caso-bt/BT-MC-3130.txt
mejor-caso-bt,BT-MC-3140,3140,1000,instances/mejor-caso-bt/BT-MC-3140.txt
mejor-caso-bt,BT-MC-3150,3150,1000,instances/mejor-caso-bt/BT-MC-3150.txt
mejor-caso-bt,BT-MC-3160,3160,1000,instances/mejor-caso-bt/BT-MC-3160.txt
mejor-caso-bt,BT-MC-3170,3170,1000,instances/mejor-caso-bt/BT-MC-3170.txt
mejor-caso-bt,BT-MC-3180,3180,1000,instances/mejor-caso-bt/BT-MC-3180.txt
mejor-caso-bt,BT-MC-3190,3190,1000,instances/mejor-caso-bt/BT-MC-3190.txt
mejor-caso-bt,BT-MC-3200,3200,1000,instances/mejor-caso-bt/BT-MC-3200.txt
mejor-caso-bt,BT-MC-3210,3210,1000,instances/mejor-caso-bt/BT-MC-3210.txt
mejor-caso-bt,BT-MC-3220,3220,1000,instances/mejor-caso-bt/BT-MC-3220.txt
mejor-caso-bt,BT-MC-3230,3230,1000,instances/mejor-caso-bt/BT-MC-3230.txt
mejor-caso-bt,BT-MC-3240,3240,1000,instances/mejor-caso-bt/BT-MC-3240.txt
mejor-caso-bt,BT-MC-3250,3250,1000,instances/mejor-caso-bt/BT-MC-3250.txt
mejor-caso-bt,BT-MC-3260,3260,1000,instances/mejor-caso-bt/BT-MC-3260.txt
mejor-caso-bt,BT-MC-3270,3270,1000,instances/mejor-caso-bt/BT-MC-3270.txt
mejor-caso-bt,BT-MC-3280,3280,1000,instances/mejor-caso-bt/BT-MC-3280.txt
mejor-caso-bt,BT-MC-3290,3290,1000,instances/mejor-caso-bt/BT-MC-3290.txt
mejor-caso-bt,BT-MC-3300,3300,1000,instances/mejor-caso-bt/BT-MC-3300.txt
mejor-caso-bt,BT-MC-3310,3310,1000,instances/mejor-caso-bt/BT-MC-3310.txt
mejor-caso-bt,BT-MC-3320,3320,1000,instances/mejor-caso-bt/BT-MC-3320.txt
mejor-caso-bt,BT-MC-3330,3330,1000,instances/mejor-caso-bt/BT-MC-3330.txt
mejor-caso-bt,BT-MC-3340,3340,1000,instances/mejor-caso-bt/BT-MC-3340.txt
mejor-caso-bt,BT-MC-3350,3350,1000,instances/mejor-caso-bt/BT-MC-3350.txt
mejor-caso-bt,BT-MC-3360,3360,1000,instances/mejor-caso-bt/BT-MC-3360.txt
mejor-caso-bt,BT-MC-3370,3370,1000,instances/mejor-caso-bt/BT-MC-3370.txt
mejor-caso-bt,BT-MC-3380,3380,1000,instances/mejor-caso-bt/BT-MC-3380.txt
mejor-caso-bt,BT-MC-3390,3390,1000,instances/mejor-caso-bt/BT-MC-3390.txt
mejor-caso-bt,BT-MC-3400,3400,1000,instances/mejor-caso-bt/BT-MC-3400.txt
mejor-caso-bt,BT-MC-3410,3410,1000,instances/mejor-caso-bt/BT-MC-3410.txt
mejor-caso-bt,BT-MC-3420,3420,1000,instances/mejor-caso-bt/BT-MC-3420.txt
mejor-caso-bt,BT-MC-3430,3430,1000,instances/mejor-caso-bt/BT-MC-3430.txt
mejor-caso-bt,BT-MC-3440,3440,1000,instances/mejor-caso-bt/BT-MC-3440.txt
mejor-caso-bt,BT-MC-3450,3450,1000,instances/mejor-caso-bt/BT-MC-3450.txt
mejor-caso-bt,BT-MC-3460,3460,1000,instances/mejor-caso-bt/BT-MC-3460.txt
mejor-caso-bt,BT-MC-3470,3470,1000,instances/mejor-caso-bt/BT-MC-3470.txt
mejor-caso-bt,BT-MC-3480,3480,1000,instances/mejor-caso-bt/BT-MC-3480.txt
mejor-caso-bt,BT-MC-3490,3490,1000,instances/mejor-caso-bt/BT-MC-3490.txt
mejor-caso-bt,BT-MC-3500,3500,1000,instances/mejor-caso-bt/BT-MC-3500.txt
mejor-caso-bt,BT-MC-3510,3510,1000,instances/mejor-caso-bt/BT-MC-3510.txt
mejor-caso-bt,BT-MC-3520,3520,1000,instances/mejor-caso-bt/BT-MC-3520.txt
mejor-caso-bt,BT-MC-3530,3530,1000,instances/mejor-caso-bt/BT-MC-3530.txt
mejor-caso-bt,BT-MC-3540,3540,1000,instances/mejor-caso-bt/BT-MC-3540.txt
mejor-caso-bt,BT-MC-3550,3550,1000,instances/mejor-caso-bt/BT-MC-3550.txt
mejor-caso-bt,BT-MC-3560,3560,1000,instances/mejor-caso-bt/BT-MC-3560.txt
mejor-caso-bt,BT-MC-3570,3570,1000,instances/mejor-caso-bt/BT-MC-3570.txt
mejor-caso-bt,BT-MC-3580,3580,1000,instances/mejor-caso-bt/BT-MC-3580.txt
mejor-caso-bt,BT-MC-3590,3590,1000,instances/mejor-caso-bt/BT-MC-3590.txt
mejor-caso-bt,BT-MC-3600,3600,1000,instances/mejor-caso-bt/BT-MC-3600.txt
mejor-caso-bt,BT-MC-3610,3610,1000,instances/mejor-caso-bt/BT-MC-3610.txt
mejor-caso-bt,BT-MC-3620,3620,1000,instances/mejor-caso-bt/BT-MC-3620.txt
mejor-caso-bt,BT-MC-3630,3630,1000,instances/mejor-caso-bt/BT-MC-3630.txt
mejor-caso-bt,BT-MC-3640,3640,1000,instances/mejor-caso-bt/BT-MC-3640.txt
mejor-caso-bt,BT-MC-3650,3650,1000,instances/mejor-caso-bt/BT-MC-3650.txt
mejor-caso-bt,BT-MC-3660,3660,1000,instances/mejor-caso-bt/BT-MC-3660.txt
mejor-caso-bt,BT-MC-3670,3670,1000,instances/mejor-caso-bt/BT-MC-3670.txt
mejor-caso-bt,BT-MC-3680,3680,1000,instances/mejor-caso-bt/BT-MC-3680.txt
mejor-caso-bt,BT-MC-3690,3690,1000,instances/mejor-caso-bt/BT-MC-3690.txt
mejor-caso-bt,BT-MC-3700,3700,1000,instances/mejor-caso-bt/BT-MC-3700.txt
mejor-caso-bt,BT-MC-3710,3710,1000,instances/mejor-caso-bt/BT-MC-3710.txt
mejor-caso-bt,BT-MC-3720,3720,1000,instances/mejor-caso-bt/BT-MC-3720.txt
mejor-caso-bt,BT-MC-3730,3730,1000,instances/mejor-caso-bt/BT-MC-3730.txt
mejor-caso-bt,BT-MC-3740,3740,1000,instances/mejor-caso-bt/BT-MC-3740.txt
mejor-caso-bt,BT-MC-3750,3750,1000,instances/mejor-caso-bt/BT-MC-3750.txt
mejor-caso-bt,BT-MC-3760,3760,1000,instances/mejor-caso-bt/BT-MC-3760.txt
mejor-caso-bt,BT-MC-3770,3770,1000,instances/mejor-caso-bt/BT-MC-3770.txt
mejor-caso-bt,BT-MC-3780,3780,1000,instances/mejor-caso-bt/BT-MC-3780.txt
mejor-caso-bt,BT-MC-3790,3790,1000,instances/mejor-caso-bt/BT-MC-3790.txt
mejor-caso-bt,BT-MC-3800,3800,1000,instances/mejor-caso-bt/BT-MC-3800.txt
mejor-caso-bt,BT-MC-3810,3810,1000,instances/mejor-caso-bt/BT-MC-3810.txt
mejor-caso-bt,BT-MC-3820,3820,1000,instances/mejor-caso-bt/BT-MC-3820.txt
mejor-caso-bt,BT-MC-3830,3830,1000,instances/mejor-caso-bt/BT-MC-3830.txt
mejor-caso-bt,BT-MC-3840,3840,1000,instances/mejor-caso-bt/BT-MC-3840.txt
mejor-caso-bt,BT-MC-3850,3850,1000,instances/mejor-caso-bt/BT-MC-3850.txt
mejor-caso-bt,BT-MC-3860,3860,1000,instances/mejor-caso-bt/BT-MC-3860.txt
mejor-caso-bt,BT-MC-3870,3870,1000,instances/mejor-caso-bt/BT-MC-3870.txt
mejor-caso-bt,BT-MC-3880,3880,1000,instances/mejor-caso-bt/BT-MC-3880.txt
mejor-caso-bt,BT-MC-3890,3890,1000,instances/mejor-caso-bt/BT-MC-3890.txt
mejor-caso-bt,BT-MC-3900,3900,1000,instances/mejor-caso-bt/BT-MC-3900.txt
mejor-caso-bt,BT-MC-3910,3910,1000,instances/mejor-caso-bt/BT-MC-3910.txt
mejor-caso-bt,BT-MC-3920,3920,1000,instances/mejor-caso-bt/BT-MC-3920.txt
mejor-caso-bt,BT-MC-3930,3930,1000,instances/mejor-caso-bt/BT-MC-3930.txt
mejor-caso-bt,BT-MC-3940,3940,1000,instances/mejor-caso-bt/BT-MC-3940.txt
mejor-caso-bt,BT-MC-3950,3950,1000,instances/mejor-caso-bt/BT-MC-3950.txt
mejor-caso-bt,BT-MC-3960,3960,1000,instances/mejor-caso-bt/BT-MC-3960.txt
mejor-caso-bt,BT-MC-3970,3970,1000,instances/mejor-caso-bt/BT-MC-3970.txt
mejor-caso-bt,BT-MC-3980,3980,1000,instances/mejor-caso-bt/BT-MC-3980.txt
mejor-caso-bt,BT-MC-3990,3990,1000,instances/mejor-caso-bt/BT-MC-3990.txt
mejor-caso-bt,BT-MC-4000,4000,1000,instances/mejor-caso-bt/BT-MC-4000.txt
mejor-caso-bt,BT-MC-4010,4010,1000,instances/mejor-caso-bt/BT-MC-4010.txt
mejor-caso-bt,BT-MC-4020,4020,1000,instances/mejor-caso-bt/BT-MC-4020.txt
mejor-caso-bt,BT-MC-4030,4030,1000,instances/mejor-caso-bt/BT-MC-4030.txt
mejor-caso-bt,BT-MC-4040,4040,1000,instances/mejor-caso-bt/BT-MC-4040.txt
mejor-caso-bt,BT-MC-4050,4050,1000,instances/mejor-caso-bt/BT-MC-4050.txt
mejor-caso-bt,BT-MC-4060,4060,1000,instances/mejor-caso-bt/BT-MC-4060.txt
mejor-caso-bt,BT-MC-4070,4070,1000,instances/mejor-caso-bt/BT-MC-4070.txt
mejor-caso-bt,BT-MC-4080,4080,1000,instances/mejor-caso-bt/BT-MC-4080.txt
mejor-caso-bt,BT-MC-4090,4090,1000,instances/mejor-caso-bt/BT-MC-4090.txt
mejor-caso-bt,BT-MC-4100,4100,1000,instances/mejor-caso-bt/BT-MC-4100.txt
mejor-caso-bt,BT-MC-4110,4110,1000,instances/mejor-caso-bt/BT-MC-4110.txt
mejor-caso-bt,BT-MC-4120,4120,1000,instances/mejor-caso-bt/BT-MC-4120.txt
mejor-caso-bt,BT-MC-4130,4130,1000,instances/mejor-caso-bt/BT-MC-4130.txt
mejor-caso-bt,BT-MC-4140,4140,1000,instances/mejor-caso-bt/BT-MC-4140.txt
mejor-caso-bt,BT-MC-4150,4150,1000,instances/mejor-caso-bt/BT-MC-4150.txt
mejor-caso-bt,BT-MC-4160,4160,1000,instances/mejor-caso-bt/BT-MC-4160.txt
mejor-caso-bt,BT-MC-4170,4170,1000,instances/mejor-caso-bt/BT-MC-4170.txt
mejor-caso-bt,BT-MC-4180,4180,1000,instances/mejor-caso-bt/BT-MC-4180.txt
mejor-caso-bt,BT-MC-4190,4190,1000,instances/mejor-caso-bt/BT-MC-4190.txt
mejor-caso-bt,BT-MC-4200,4200,1000,instances/mejor-caso-bt/BT-MC-4200.txt
mejor-caso-bt,BT-MC-4210,4210,1000,instances/mejor-caso-bt/BT-MC-4210.txt
mejor-caso-bt,BT-MC-4220,4220,1000,instances/mejor-caso-bt/BT-MC-4220.txt
mejor-caso-bt,BT-MC-4230,4230,1000,instances/mejor-caso-bt/BT-MC-4230.txt
mejor-caso-bt,BT-MC-4240,4240,1000,instances/mejor-caso-bt/BT-MC-4240.txt
mejor-caso-bt,BT-MC-4250,4250,1000,instances/mejor-caso-bt/BT-MC-4250.txt
mejor-caso-bt,BT-MC-4260,4260,1000,instances/mejor-caso-bt/BT-MC-4260.txt
mejor-caso-bt,BT-MC-4270,4270,1000,instances/mejor-caso-bt/BT-MC-4270.txt
mejor-caso-bt,BT-MC-4280,4280,1000,instances/mejor-caso-bt/BT-MC-4280.txt
mejor-caso-bt,BT-MC-4290,4290,1000,instances/mejor-caso-bt/BT-MC-4290.txt
mejor-caso-bt,BT-MC-4300,4300,1000,instances/mejor-caso-bt/BT-MC-4300.txt
mejor-caso-bt,BT-MC-4310,4310,1000,instances/mejor-caso-bt/BT-MC-4310.txt
mejor-caso-bt,BT-MC-4320,4320,1000,instances/mejor-caso-bt/BT-MC-4320.txt
mejor-caso-bt,BT-MC-4330,4330,1000,instances/mejor-caso-bt/BT-MC-4330.txt
mejor-caso-bt,BT-MC-4340,4340,1000,instances/mejor-caso-bt/BT-MC-4340.txt
mejor-caso-bt,BT-MC-4350,4350,1000,instances/mejor-caso-bt/BT-MC-4350.txt
mejor-caso-bt,BT-MC-4360,4360,1000,instances/mejor-caso-bt/BT-MC-4360.txt
mejor-caso-bt,BT-MC-4370,4370,1000,instances/mejor-caso-bt/BT-MC-4370.txt
mejor-caso-bt,BT-MC-4380,4380,1000,instances/mejor-caso-bt/BT-MC-4380.txt
mejor-caso-bt,BT-MC-4390,4390,1000,instances/mejor-caso-bt/BT-MC-4390.txt
mejor-caso-bt,BT-MC-4400,4400,1000,instances/mejor-caso-bt/BT-MC-4400.txt
mejor-caso-bt,BT-MC-4410,4410,1000,instances/mejor-caso-bt/BT-MC-4410.txt
mejor-caso-bt,BT-MC-4420,4420,1000,instances/mejor-caso-bt/BT-MC-4420.txt
mejor-caso-bt,BT-MC-4430,4430,1000,instances/mejor-caso-bt/BT-MC-4430.txt
mejor-caso-bt,BT-MC-4440,4440,1000,instances/mejor-caso-bt/BT-MC-4440.txt
mejor-caso-bt,BT-MC-4450,4450,1000,instances/mejor-caso-bt/BT-MC-4450.txt
mejor-caso-bt,BT-MC-4460,4460,1000,instances/mejor-caso-bt/BT-MC-4460.txt
mejor-caso-bt,BT-MC-4470,4470,1000,instances/mejor-caso-bt/BT-MC-4470.txt
mejor-caso-bt,BT-MC-4480,4480,1000,instances/mejor-caso-bt/BT-MC-4480.txt
mejor-caso-bt,BT-MC-4490,4490,1000,instances/mejor-caso-bt/BT-MC-4490.txt
mejor-caso-bt,BT-MC-4500,4500,1000,instances/mejor-caso-bt/BT-MC-4500.txt
mejor-caso-bt,BT-MC-4510,4510,1000,instances/mejor-caso-bt/BT-MC-4510.txt
mejor-caso-bt,BT-MC-4520,4520,1000,instances/mejor-caso-bt/BT-MC-4520.txt
mejor-caso-bt,BT-MC-4530,4530,1000,instances/mejor-caso-bt/BT-MC-4530.txt
mejor-caso-bt,BT-MC-4540,4540,1000,instances/mejor-caso-bt/BT-MC-4540.txt
mejor-caso-bt,BT-MC-4550,4550,1000,instances/mejor-caso-bt/BT-MC-4550.txt
mejor-caso-bt,BT-MC-4560,4560,1000,instances/mejor-caso-bt/BT-MC-4560.txt
mejor-caso-bt,BT-MC-4570,4570,1000,instances/mejor-caso-bt/BT-MC-4570.txt
mejor-caso-bt,BT-MC-4580,4580,1000,instances/mejor-caso-bt/BT-MC-4580.txt
mejor-caso-bt,BT-MC-4590,4590,1000,instances/mejor-caso-bt/BT-MC-4590.txt
mejor-caso-bt,BT-MC-4600,4600,1000,instances/mejor-caso-bt/BT-MC-4600.txt
mejor-caso-bt,BT-MC-4610,4610,1000,instances/mejor-caso-bt/BT-MC-4610.txt
mejor-caso-bt,BT-MC-4620,4620,1000,instances/mejor-caso-bt/BT-MC-4620.txt
mejor-caso-bt,BT-MC-4630,4630,1000,instances/mejor-caso-bt/BT-MC-4630.txt
mejor-caso-bt,BT-MC-4640,4640,1000,instances/mejor-caso-bt/BT-MC-4640.txt
mejor-caso-bt,BT-MC-4650,4650,1000,instances/mejor-caso-bt/BT-MC-4650.txt
mejor-caso-bt,BT-MC-4660,4660,1000,instances/mejor-caso-bt/BT-MC-4660.txt
mejor-caso-bt,BT-MC-4670,4670,1000,instances/mejor-caso-bt/BT-MC-4670.txt
mejor-caso-bt,BT-MC-4680,4680,1000,instances/mejor-caso-bt/BT-MC-4680.txt
mejor-caso-bt,BT-MC-4690,4690,1000,instances/mejor-caso-bt/BT-MC-4690.txt
mejor-caso-bt,BT-MC-4700,4700,1000,instances/mejor-caso-bt/BT-MC-4700.txt
mejor-caso-bt,BT-MC-4710,4710,1000,instances/mejor-caso-bt/BT-MC-4710.txt
mejor-caso-bt,BT-MC-4720,4720,1000,instances/mejor-caso-bt/BT-MC-4720.txt
mejor-caso-bt,BT-MC-4730,4730,1000,instances/mejor-caso-bt/BT-MC-4730.txt
mejor-caso-bt,BT-MC-4740,4740,1000,instances/mejor-caso-bt/BT-MC-4740.txt
mejor-caso-bt,BT-MC-4750,4750,1000,instances/mejor-caso-bt/BT-MC-4750.txt
mejor-caso-bt,BT-MC-4760,4760,1000,instances/mejor-caso-bt/BT-MC-4760.txt
mejor-caso-bt,BT-MC-4770,4770,1000,instances/mejor-caso-bt/BT-MC-4770.txt
mejor-caso-bt,BT-MC-4780,4780,1000,instances/mejor-caso-bt/BT-MC-4780.txt
mejor-caso-bt,BT-MC-4790,4790,1000,instances/mejor-caso-bt/BT-MC-4790.txt
mejor-caso-bt,BT-MC-4800,4800,1000,instances/mejor-caso-bt/BT-MC-4800.txt
mejor-caso-bt,BT-MC-4810,4810,1000,instances/mejor-caso-bt/BT-MC-4810.txt
mejor-caso-bt,BT-MC-4820,4820,1000,instances/mejor-caso-bt/BT-MC-4820.txt
mejor-caso-bt,BT-MC-4830,4830,1000,instances/mejor-caso-bt/BT-MC-4830.txt
mejor-caso-bt,BT-MC-4840,4840,1000,instances/mejor-caso-bt/BT-MC-4840.txt
mejor-caso-bt,BT-MC-4850,4850,1000,instances/mejor-caso-bt/BT-MC-4850.txt
mejor-caso-bt,BT-MC-4860,4860,1000,instances/mejor-caso-bt/BT-MC-4860.txt
mejor-caso-bt,BT-MC-4870,4870,1000,instances/mejor-caso-bt/BT-MC-4870.txt
mejor-caso-bt,BT-MC-4880,4880,1000,instances/mejor-caso-bt/BT-MC-4880.txt
mejor-caso-bt,BT-MC-4890,4890,1000,instances/mejor-caso-bt/BT-MC-4890.txt
mejor-caso-bt,BT-MC-4900,4900,1000,instances/mejor-caso-bt/BT-MC-4900.txt
mejor-caso-bt,BT-MC-4910,4910,1000,instances/mejor-caso-bt/BT-MC-4910.txt
mejor-caso-bt,BT-MC-4920,4920,1000,instances/mejor-caso-bt/BT-MC-4920.txt
mejor-caso-bt,BT-MC-4930,4930,1000,instances/mejor-caso-bt/BT-MC-4930.txt
mejor-caso-bt,BT-MC-4940,4940,1000,instances/mejor-caso-bt/BT-MC-4940.txt
mejor-caso-bt,BT-MC-4950,4950,1000,instances/mejor-caso-bt/BT-MC-4950.txt
mejor-caso-bt,BT-MC-4960,4960,1000,instances/mejor-caso-bt/BT-MC-4960.txt
mejor-caso-bt,BT-MC-4970,4970,1000,instances/mejor-caso-bt/BT-MC-4970.txt
mejor-caso-bt,BT-MC-4980,4980,1000,instances/mejor-caso-bt/BT-MC-4980.txt
mejor-caso-bt,BT-MC-4990,4990,1000,instances/mejor-caso-bt/BT-MC-4990.txt
mejor-caso-bt,BT-MC-5000,5000,1000,instances/mejor-caso-bt/BT-MC-5000.txt
mejor-caso-bt,BT-MC-5010,5010,1000,instances/mejor-caso-bt/BT-MC-5010.txt
mejor-caso-bt,BT-MC-5020,5020,1000,instances/mejor-caso-bt/BT-MC-5020.txt
mejor-caso-bt,BT-MC-5030,5030,1000,instances/mejor-caso-bt/BT-MC-5030.txt
mejor-caso-bt,BT-MC-5040,5040,1000,instances/mejor-caso-bt/BT-MC-5040.txt
mejor-caso-bt,BT-MC-5050,5050,1000,instances/mejor-caso-bt/BT-MC-5050.txt
mejor-caso-bt,BT-MC-5060,5060,1000,instances/mejor-caso-bt/BT-MC-5060.txt
mejor-caso-bt,BT-MC-5070,5070,1000,instances/mejor-caso-bt/BT-MC-5070.txt
mejor-caso-bt,BT-MC-5080,5080,1000,instances/mejor-caso-bt/BT-MC-5080.txt
mejor-caso-bt,BT-MC-5090,5090,1000,instances/mejor-caso-bt/BT-MC-5090.txt
mejor-caso-bt,BT-MC-5100,5100,1000,instances/mejor-caso-bt/BT-MC-5100.txt
mejor-caso-bt,BT-MC-5110,5110,1000,instances/mejor-caso-bt/BT-MC-5110.txt
mejor-caso-bt,BT-MC-5120,5120,1000,instances/mejor-caso-bt/BT-MC-5120.txt
mejor-caso-bt,BT-MC-5130,5130,1000,instances/mejor-caso-bt/BT-MC-5130.txt
mejor-caso-bt,BT-MC-5140,5140,1000,instances/mejor-caso-bt/BT-MC-5140.txt
mejor-caso-bt,BT-MC-5150,5150,1000,instances/mejor-caso-bt/BT-MC-5150.txt
mejor-caso-bt,BT-MC-5160,5160,1000,instances/mejor-caso-bt/BT-MC-5160.txt
mejor-caso-bt,BT-MC-5170,5170,1000,instances/mejor-caso-bt/BT-MC-5170.txt
mejor-caso-bt,BT-MC-5180,5180,1000,instances/mejor-caso-bt/BT-MC-5180.txt
mejor-caso-bt,BT-MC-5190,5190,1000,instances/mejor-caso-bt/BT-MC-5190.txt
mejor-caso-bt,BT-MC-5200,5200,1000,instances/mejor-caso-bt/BT-MC-5200.txt
mejor-caso-bt,BT-MC-5210,5210,1000,instances/mejor-caso-bt/BT-MC-5210.txt
mejor-caso-bt,BT-MC-5220,5220,1000,instances/mejor-caso-bt/BT-MC-5220.txt
mejor-caso-bt,BT-MC-5230,5230,1000,instances/mejor-caso-bt/BT-MC-5230.txt
mejor-caso-bt,BT-MC-5240,5240,1000,instances/mejor-caso-bt/BT-MC-5240.txt
mejor-caso-bt,BT-MC-5250,5250,1000,instances/mejor-caso-bt/BT-MC-5250.txt
mejor-caso-bt,BT-MC-5260,5260,1000,instances/mejor-caso-bt/BT-MC-5260.txt
mejor-caso-bt,BT-MC-5270,5270,1000,instances/mejor-caso-bt/BT-MC-5270.txt
mejor-caso-bt,BT-MC-5280,5280,1000,instances/mejor-caso-bt/BT-MC-5280.txt
mejor-caso-bt,BT-MC-5290,5290,1000,instances/mejor-caso-bt/BT-MC-5290.txt
mejor-caso-bt,BT-MC-5300,5300,1000,instances/mejor-caso-bt/BT-MC-5300.txt
mejor-caso-bt,BT-MC-5310,5310,1000,instances/mejor-caso-bt/BT-MC-5310.txt
mejor-caso-bt,BT-MC-5320,5320,1000,instances/mejor-caso-bt/BT-MC-5320.txt
mejor-caso-bt,BT-MC-5330,5330,1000,instances/mejor-caso-bt/BT-MC-5330.txt
mejor-caso-bt,BT-MC-5340,5340,1000,instances/mejor-caso-bt/BT-MC-5340.txt
mejor-caso-bt,BT-MC-5350,5350,1000,instances/mejor-caso-bt/BT-MC-5350.txt
mejor-caso-bt,BT-MC-5360,5360,1000,instances/mejor-caso-bt/BT-MC-5360.txt
mejor-caso-bt,BT-MC-5370,5370,1000,instances/mejor-caso-bt/BT-MC-5370.txt
mejor-caso-bt,BT-MC-5380,5380,1000,instances/mejor-caso-bt/BT-MC-5380.txt
mejor-caso-bt,BT-MC-5390,5390,1000,instances/mejor-caso-bt/BT-MC-5390.txt
mejor-caso-bt,BT-MC-5400,5400,1000,instances/mejor-caso-bt/BT-MC-5400.txt
mejor-caso-bt,BT-MC-5410,5410,1000,instances/mejor-caso-bt/BT-MC-5410.txt
mejor-caso-bt,BT-MC-5420,5420,1000,instances/mejor-caso-bt/BT-MC-5420.txt
mejor-caso-bt,BT-MC-5430,5430,1000,instances/mejor-caso-bt/BT-MC-5430.txt
mejor-caso-bt,BT-MC-5440,5440,1000,instances/mejor-caso-bt/BT-MC-5440.txt
mejor-caso-bt,BT-MC-5450,5450,1000,instances/mejor-caso-bt/BT-MC-5450.txt
mejor-caso-bt,BT-MC-5460,5460,1000,instances/mejor-caso-bt/BT-MC-5460.txt
mejor-caso-bt,BT-MC-5470,5470,1000,instances/mejor-caso-bt/BT-MC-5470.txt
mejor-caso-bt,BT-MC-5480,5480,1000,instances/mejor-caso-bt/BT-MC-5480.txt
mejor-caso-bt,BT-MC-5490,5490,1000,instances/mejor-caso-bt/BT-MC-5490.txt
mejor-caso-bt,BT-MC-5500,5500,1000,instances/mejor-caso-bt/BT-MC-5500.txt
mejor-caso-bt,BT-MC-5510,5510,1000,instances/mejor-caso-bt/BT-MC-5510.txt
mejor-caso-bt,BT-MC-5520,5520,1000,instances/mejor-caso-bt/BT-MC-5520.txt
mejor-caso-bt,BT-MC-5530,5530,1000,instances/mejor-caso-bt/BT-MC-5530.txt
mejor-caso-bt,BT-MC-5540,5540,1000,instances/mejor-caso-bt/BT-MC-5540.txt
mejor-caso-bt,BT-MC-5550,5550,1000,instances/mejor-caso-bt/BT-MC-5550.txt
mejor-caso-bt,BT-MC-5560,5560,1000,instances/mejor-caso-bt/BT-MC-5560.txt
mejor-caso-bt,BT-MC-5570,5570,1000,instances/mejor-caso-bt/BT-MC-5570.txt
mejor-caso-bt,BT-MC-5580,5580,1000,instances/mejor-caso-bt/BT-MC-5580.txt
mejor-caso-bt,BT-MC-5590,5590,1000,instances/mejor-caso-bt/BT-MC-5590.txt
mejor-caso-bt,BT-MC-5600,5600,1000,instances/mejor-caso-bt/BT-MC-5600.txt
mejor-caso-bt,BT-MC-5610,5610,1000,instances/mejor-caso-bt/BT-MC-5610.txt
mejor-caso-bt,BT-MC-5620,5620,1000,instances/mejor-caso-bt/BT-MC-5620.txt
mejor-caso-bt,BT-MC-5630,5630,1000,instances/mejor-caso-bt/BT-MC-5630.txt
mejor-caso-bt,BT-MC-5640,5640,1000,instances/mejor-caso-bt/BT-MC-5640.txt
